sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr4:52660117-59739333,0,0,4,9,3228,7.84665053305338,51.8819712595885,7079216,467178,0,0,1.6094379124341,2.30258509299405,8.07992777075827,2.18003891654025,3.96806247282874,15.7726738663337,13.0544677608558,-Inf,-Inf,1.38629436111989,2.19722457733622,8.07961802938984,2.06008675705146,3.94897135524892,15.7726737250751,13.0544656203463,,,0.326634259978281,0.787195008176644,2.08934459782521,0.7227480969882,1.37345512860611,2.75827893163077,2.56913026836397
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr4:75452279-190000000,0,0,4,9,4020,7.36444799281515,42.8050532964292,114547721,7438283,0,0,1.6094379124341,2.30258509299405,8.29928590689727,2.12399034216154,3.77974918279215,18.5565020801536,15.8221507350453,-Inf,-Inf,1.38629436111989,2.19722457733622,8.29903718161307,1.99666409704666,3.75665616329189,18.5565020714236,15.8221506006057,,,0.326634259978281,0.787195008176644,2.11613950585848,0.691477836503489,1.32352924345027,2.92082024361678,2.7614108949843
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr5:100000-17500000,0,0,3,8,4248,7.42486057471264,46.8357549795341,17400000,1110734,0,0,1.38629436111989,2.19722457733622,8.35443894011481,2.13118692710596,3.86777337199992,16.671980821656,13.920532516318,-Inf,-Inf,1.09861228866811,2.07944154167984,8.35420356292178,2.00483390669598,3.84664690651695,16.6719807641848,13.9205316160129,,,0.0940478276166991,0.732099368086445,2.12276483289827,0.695561217774019,1.34720183544465,2.81372951179059,2.63336484498255
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr10:18024675-38818835,0,0,5,11,3865,8.54071426785213,40.4736800934141,20794160,1672712,0,0,1.79175946922805,2.484906649788,8.25997565976828,2.25556835350155,3.72505901142096,16.8501827841081,14.3299574171357,-Inf,-Inf,1.6094379124341,2.39789527279837,8.25971696102152,2.14484464222482,3.70065188861601,16.8501827360177,14.3299568193044,,,0.475884995327111,0.874591382923689,2.11139032072563,0.763067121889738,1.30850899024366,2.82436150160709,2.6623522285281
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr1:17175658-29878082,0,0,7,13,3458,14.5148110313433,80.6052325529357,12702424,1330364,0,0,2.07944154167984,2.63905732961526,8.14873480893717,2.74179511808678,4.40189338433741,16.3573034780831,14.1009638986375,-Inf,-Inf,1.94591014905531,2.56494935746154,8.14844566624324,2.67516957853848,4.38956356741698,16.3573033993579,14.1009631469638,,,0.665729810578276,0.941938734748111,2.09782719326582,0.984012772184824,1.47922980697809,2.79467448869872,2.64624310334652
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr2:16329724-21153113,0,0,7,12,3299,9.70505592644508,49.5333648063854,4823389,409016,0,0,2.07944154167984,2.56494935746154,8.10167774745457,2.37071614635729,3.92263380735762,15.3889875583156,12.9215119989533,-Inf,-Inf,1.94591014905531,2.484906649788,8.10137467122858,2.27264697924683,3.90264647900671,15.3889873509925,12.9215095540642,,,0.665729810578276,0.910235093365326,2.09203375977621,0.820945222314347,1.36165490736203,2.73365214653015,2.55889333007922
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr3:60000-66170270,0,0,7,12,5009,9.62008922365617,48.8983356308247,66110270,5616937,0,0,2.07944154167984,2.56494935746154,8.51919119407891,2.36274741725272,3.90998764810952,18.0068346785299,15.5412972335331,-Inf,-Inf,1.94591014905531,2.484906649788,8.51899157335762,2.26385353944294,3.88974335972213,18.0068346634037,15.5412970555001,,,0.665729810578276,0.910235093365326,2.14229797390158,0.817068467189607,1.35834318108946,2.89075138934945,2.74350080706134
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr4:52660117-59739333,0,0,4,10,2577,8.07723538877752,37.0829558089466,7079216,542451,0,0,1.6094379124341,2.39789527279837,7.85476918349913,2.20576967365041,3.63976682794407,15.7726738663337,13.2038548812196,-Inf,-Inf,1.38629436111989,2.30258509299405,7.85438121065236,2.08904965913041,3.61315745189352,15.7726737250751,13.2038530377368,,,0.326634259978281,0.834032445247956,2.06107149211218,0.736709254015394,1.28458203048347,2.75827893163077,2.58050868379698
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr4:75452279-190000000,0,0,4,9,3030,7.41807687295673,28.8505023733617,114547721,8404113,0,0,1.6094379124341,2.30258509299405,8.0166478770578,2.13038140228063,3.39620166962536,18.5565020801536,15.9442319058241,-Inf,-Inf,1.38629436111989,2.19722457733622,8.01631789850341,2.00391984204373,3.3621274060906,18.5565020714236,15.9442317868347,,,0.326634259978281,0.787195008176644,2.08147920155308,0.695105183442463,1.21257393019064,2.92082024361678,2.76909712036345
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr5:100000-17500000,0,0,6,11,2776,8.50353712643678,35.957607414727,17400000,1406785,0,0,1.94591014905531,2.484906649788,7.9291264873068,2.25166405840783,3.60977151022809,16.671980821656,14.1568182278691,-Inf,-Inf,1.79175946922805,2.39789527279837,7.9287663216267,2.14048220945912,3.5823406727605,16.6719807641848,14.1568175170287,,,0.583198080782659,0.874591382923689,2.07049745250103,0.761031135173379,1.27601640597279,2.81372951179059,2.65019631138287
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835,0,0,4,9,2504,8.4024466965725,36.5524794161331,20794160,1260515,0,0,1.6094379124341,2.30258509299405,7.82604401351897,2.24096994227662,3.6257394057542,16.8501827841081,14.0470317189052,-Inf,-Inf,1.38629436111989,2.19722457733622,7.82564473221999,2.12852293683889,3.59874902017772,16.8501827360177,14.047030925579,,,0.326634259978281,0.787195008176644,2.05740612692595,0.755428282285746,1.28058629067682,2.82436150160709,2.64241105142526
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,0,0,7,13,3290,15.719083538701,76.117708965641,12702424,1121719,0,0,2.07944154167984,2.63905732961526,8.09894674894334,2.81655079387566,4.34533294246528,16.3573034780831,13.9303737795537,-Inf,-Inf,1.94591014905531,2.56494935746154,8.09864284375942,2.75487548623678,4.3322809443087,16.3573033993579,13.9303728880652,,,0.665729810578276,0.941938734748111,2.09169649748714,1.01337224602519,1.46609418029272,2.79467448869872,2.63407155613877
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,0,0,4,9,2067,9.65846855810303,45.7843009111983,4823389,308638,0,0,1.6094379124341,2.30258509299405,7.63433723562832,2.36635474595037,3.84554769603204,15.3889875583156,12.6399275881136,-Inf,-Inf,1.38629436111989,2.19722457733622,7.63385355968177,2.26783510129866,3.82394125749474,15.3889873509925,12.6399243480771,,,0.326634259978281,0.787195008176644,2.03259277149322,0.81882567656381,1.34128163353736,2.73365214653015,2.53686040358032
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr3:60000-66170270,0,0,4,10,3798,9.94407552714578,47.3253947009122,66110270,4426539,0,0,1.6094379124341,2.39789527279837,8.24249315318763,2.39279826209412,3.87795719269502,18.0068346785299,15.3031287984772,-Inf,-Inf,1.38629436111989,2.30258509299405,8.24222989137223,2.29697694942753,3.85704703728062,18.0068346634037,15.3031285725671,,,0.326634259978281,0.834032445247956,2.10927092519594,0.831593888579349,1.34990187445394,2.89075138934945,2.72805728936195
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,0,0,4,9,1771,7.98170885024556,33.9427561758354,7079216,416909,0,0,1.6094379124341,2.30258509299405,7.47986413116503,2.19519015933786,3.553711184704,15.7726738663337,12.9406256501487,-Inf,-Inf,1.38629436111989,2.19722457733622,7.47929963778283,2.07715253017145,3.52467546381111,15.7726737250751,12.9406232515466,,,0.326634259978281,0.787195008176644,2.01213915629025,0.730997979930563,1.25978836502186,2.75827893163077,2.56037145263827
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,0,0,4,9,3497,7.14298067964181,28.646163373718,114547721,6226014,0,0,1.6094379124341,2.30258509299405,8.15994665557855,2.09715628984824,3.38933271989474,18.5565020801536,15.6442470392323,-Inf,-Inf,1.38629436111989,2.19722457733622,8.15966073706338,1.96613015137313,3.3550195205362,18.5565020714236,15.6442468786159,,,0.326634259978281,0.787195008176644,2.09920259177142,0.676067220639132,1.21045758874836,2.92082024361678,2.75010323781042
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr5:100000-17500000,0,0,4,10,2159,9.38528781609195,38.3201751938469,17400000,1159136,0,0,1.6094379124341,2.39789527279837,7.67786350067821,2.34039017154124,3.67173775086026,16.671980821656,13.9631863206856,-Inf,-Inf,1.38629436111989,2.30258509299405,7.67740043051481,2.23914333723919,3.64597652495669,16.6719807641848,13.9631854579745,,,0.326634259978281,0.834032445247956,2.03828100425035,0.806093353986101,1.29362423766106,2.81372951179059,2.63642425597272
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr10:18024675-38818835,0,2,6,12,3131,8.63241602449919,21.060632197495,20794160,1556302,0,1.09861228866811,1.94591014905531,2.56494935746154,8.04942705711069,2.26513407954601,3.09379467150606,16.8501827841081,14.2578236948402,-Inf,0.693147180559945,1.79175946922805,2.484906649788,8.04910772132641,2.15552442240373,3.04740552512968,16.8501827360177,14.2578230522915,,-0.366512920581664,0.583198080782659,0.910235093365326,2.08556124321578,0.768034045413994,1.11429058111496,2.82436150160709,2.65730574220263
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr1:17175658-29878082,0,5,11,18,6307,15.71723334066,53.7758597442646,12702424,1379325,0,1.79175946922805,2.484906649788,2.94443897916644,8.74957394808293,2.81644012390866,4.00324958128285,16.3573034780831,14.1371055320273,-Inf,1.6094379124341,2.39789527279837,2.89037175789616,8.74941540666365,2.7547577753707,3.98482466283193,16.3573033993579,14.1371048070353,,0.475884995327111,0.874591382923689,1.06138512980168,2.16898688747058,1.01332951691401,1.38249331198483,2.79467448869872,2.64880288752618
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr2:16329724-21153113,0,2,6,12,8426,9.70365711743341,51.9155882893198,4823389,365090,0,1.09861228866811,1.94591014905531,2.56494935746154,9.03919611577235,2.37058546974812,3.96869797011253,15.3889875583156,12.8079019165593,-Inf,0.693147180559945,1.79175946922805,2.484906649788,9.03907744253896,2.27250283687006,3.94961909747046,15.3889873509925,12.8078991775124,,-0.366512920581664,0.583198080782659,0.910235093365326,2.20155711637986,0.820881795416379,1.37361914324313,2.73365214653015,2.55006210382648
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr3:60000-66170270,0,2,7,13,9068,10.1030579061317,39.375032930343,66110270,5332944,0,1.09861228866811,2.07944154167984,2.63905732961526,9.11261728344757,2.40722055741759,3.6982115971547,18.0068346785299,15.489414176385,-Inf,0.693147180559945,1.94591014905531,2.56494935746154,9.11250701162742,2.31283814100709,3.67313193347162,18.0068346634037,15.4894139888713,,-0.366512920581664,0.665729810578276,0.941938734748111,2.20964786678605,0.838475402853081,1.30104468600501,2.89075138934945,2.74015682213608
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr4:52660117-59739333,0,2,6,12,1812,8.47626615715639,21.3768145440135,7079216,517005,0,1.09861228866811,1.94591014905531,2.56494935746154,7.50273821075485,2.24879037340277,3.10802535781189,15.7726738663337,13.1558097588391,-Inf,0.693147180559945,1.79175946922805,2.484906649788,7.50218648660292,2.13727004118208,3.06230690216779,15.7726737250751,13.1558078246237,,-0.366512920581664,0.583198080782659,0.910235093365326,2.01519450960226,0.759529332968595,1.11916852152959,2.75827893163077,2.57686332078805
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr4:75452279-190000000,0,1,4,10,6283,7.20653310073275,21.3999210147334,114547721,7417407,0,0.693147180559945,1.6094379124341,2.39789527279837,8.74576199937551,2.10493055665918,3.1090574327268,18.5565020801536,15.8193402279694,-Inf,0,1.38629436111989,2.30258509299405,8.74560285240295,1.97498798970785,3.06338723112068,18.5565020714236,15.8193400931514,,-Inf,0.326634259978281,0.834032445247956,2.16855104290447,0.680562317174011,1.11952124203459,2.92082024361678,2.76123324801508
CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr5:100000-17500000,0,2,7,13,2663,9.65036971264368,23.1795878631741,17400000,1387538,0,1.09861228866811,2.07944154167984,2.63905732961526,7.88758403166028,2.36559460635511,3.18550880050764,16.671980821656,14.1430422323158,-Inf,0.693147180559945,1.94591014905531,2.56494935746154,7.88720858581393,2.26699622680806,3.14327205790773,16.6719807641848,14.1430415116151,,-0.366512920581664,0.665729810578276,0.941938734748111,2.06524228085376,0.818455707125267,1.14526431401452,2.81372951179059,2.64922273716911
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835,0,0,7,13,1874,9.13327463095407,27.3135545776466,20794160,1540382,0,0,2.07944154167984,2.63905732961526,7.53636393840451,2.31582452672933,3.34334065032517,16.8501827841081,14.2475416447675,-Inf,-Inf,1.94591014905531,2.56494935746154,7.53583046279837,2.21192429743746,3.30738308364895,16.8501827360177,14.2475409955781,,,0.665729810578276,0.941938734748111,2.01966904004626,0.793862859492829,1.19615726752322,2.82436150160709,2.65658433011035
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,0,0,7,13,2176,11.2164386104573,44.781440761588,12702424,1009568,0,0,2.07944154167984,2.63905732961526,7.68570306123455,2.50278247186062,3.82387878544878,16.3573034780831,13.8250340650679,-Inf,-Inf,1.94591014905531,2.56494935746154,7.68524360797583,2.4173804353102,3.8017937848734,16.3573033993579,13.8250330745457,,,0.665729810578276,0.941938734748111,2.0393020756392,0.882684489132648,1.33547300400332,2.79467448869872,2.62648093977774
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,0,0,7,13,1176,10.1124528832321,31.0203049434246,4823389,374557,0,0,2.07944154167984,2.63905732961526,7.07072410726028,2.40806636085192,3.46637023105303,15.3889875583156,12.833501943112,-Inf,-Inf,1.94591014905531,2.56494935746154,7.06987412845857,2.31376762311364,3.43464198824245,15.3889873509925,12.833499273295,,,0.665729810578276,0.941938734748111,1.95584267613735,0.838877201565334,1.23391269556786,2.73365214653015,2.55205888292865
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr3:60000-66170270,0,0,7,13,1813,9.49827922348525,29.2666674440479,66110270,4965439,0,0,2.07944154167984,2.63905732961526,7.50328963067508,2.35121136025552,3.41004702262354,18.0068346785299,15.4180124718773,-Inf,-Inf,1.94591014905531,2.56494935746154,7.50273821075485,2.25111064782971,3.37644923853496,18.0068346634037,15.4180122704852,,,0.665729810578276,0.941938734748111,2.0152680486787,0.811423715683082,1.21682463616733,2.89075138934945,2.73553645389129
CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,0,0,7,13,1137,8.84150773192964,24.620780116863,7079216,509377,0,0,2.07944154167984,2.63905732961526,7.03702761468628,2.28660892411604,3.24340374553128,15.7726738663337,13.1409456525305,-Inf,-Inf,1.94591014905531,2.56494935746154,7.03614849375054,2.1794574200168,3.20359080656068,15.7726737250751,13.1409436893499,,,0.665729810578276,0.941938734748111,1.95106093150629,0.779075955922215,1.16427230774192,2.75827893163077,2.57573282854083
