sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.43401117006582,9.44624657798649,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.44624657798649,9.44737850191683,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.44737850191683,9.44794916932921,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.44794916932921,9.45247403064733,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.45247403064733,9.47493233709109,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.47493233709109,9.53063500417158,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.53063500417158,9.62300871082406,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.62300871082406,9.9533618470025,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,9.9533618470025,10.9809618873327,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,10.9809618873327,12.3208040043076,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,12.3208040043076,12.8352335763193,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,12.8352335763193,13.0604310610496,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.0604310610496,13.1399075556799,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.1399075556799,13.1855119058288,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.1855119058288,13.1876395382782,7,0,2,0,7,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.1876395382782,13.1926260263186,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.1926260263186,13.2076160447665,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.2076160447665,13.236910636681,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.236910636681,13.6882212441523,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082,13.6882212441523,Inf,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,-Inf,2.5760987614193,6,6,2,0,6,6
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,2.5760987614193,6.35884093044112,6,6,2,0,6,6
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,6.35884093044112,7.71411637399987,6,6,2,0,6,6
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,7.71411637399987,8.68584397055109,6,2,2,0,6,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,8.68584397055109,9.27988598157805,6,1,2,0,6,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.27988598157805,9.45197283751775,6,1,2,0,6,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.45197283751775,9.45321719946791,6,1,2,0,6,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.45321719946791,9.45397413094536,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.45397413094536,9.46527337540878,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.46527337540878,9.50488233158865,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.50488233158865,9.55380387800688,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.55380387800688,9.70147470798774,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,9.70147470798774,10.1507867901515,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,10.1507867901515,11.4005077163239,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,11.4005077163239,12.1014941736821,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,12.1014941736821,12.3258287635046,6,0,2,0,6,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,12.3258287635046,12.3437021943812,6,0,2,2,6,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,12.3437021943812,12.4282975804932,6,0,2,2,6,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,12.4282975804932,12.6118670968206,6,0,2,2,6,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,12.6118670968206,13.4882277571105,6,0,2,2,6,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113,13.4882277571105,Inf,6,0,2,2,6,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,-Inf,2.55250046174889,7,7,2,0,7,7
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,2.55250046174889,7.06825406381569,7,7,2,0,7,7
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,7.06825406381569,8.69152420502919,7,7,2,0,7,7
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,8.69152420502919,9.42889733573083,7,4,2,0,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,9.42889733573083,9.95365978199594,7,4,2,0,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,9.95365978199594,10.2628762766353,7,3,2,0,7,3
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.2628762766353,10.4039939037086,7,3,2,0,7,3
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.4039939037086,10.4224311302738,7,3,2,0,7,3
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.4224311302738,10.4284235230685,7,3,2,0,7,3
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.4284235230685,10.4369156805273,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.4369156805273,10.4471501155781,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.4471501155781,10.4867411784219,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.4867411784219,10.591111270925,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.591111270925,10.8423985814425,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,10.8423985814425,11.0873439928097,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,11.0873439928097,11.2542485663058,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,11.2542485663058,11.4866198575278,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,11.4866198575278,11.772960104037,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,11.772960104037,12.0362176902538,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.0362176902538,12.2815248921261,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.2815248921261,12.6193980359264,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.6193980359264,12.8266205621751,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.8266205621751,12.8632242105172,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.8632242105172,12.8654221317194,7,2,2,0,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.8654221317194,12.8673407199694,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.8673407199694,12.8770153875185,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.8770153875185,12.8930901577272,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.8930901577272,12.9526791654033,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,12.9526791654033,13.064972050291,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.064972050291,13.1283291513215,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.1283291513215,13.1621499057194,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.1621499057194,13.1763211745638,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.1763211745638,13.1805693088661,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.1805693088661,13.1811505891858,7,2,2,2,7,4
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.1811505891858,13.183403945174,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.183403945174,13.3415099929982,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.3415099929982,13.6172146699755,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.6172146699755,13.8030562630857,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,13.8030562630857,14.0404710461149,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,14.0404710461149,14.2155035543121,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,14.2155035543121,14.4420565415935,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,14.4420565415935,14.5976055705394,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,14.5976055705394,14.7399786013161,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,14.7399786013161,14.797133098827,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,14.797133098827,15.6015062028172,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270,15.6015062028172,Inf,7,0,2,2,7,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,-Inf,2.51775152754665,2,2,1,0,2,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,2.51775152754665,6.20701461429533,2,2,1,0,2,2
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,6.20701461429533,7.52100647175736,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,7.52100647175736,8.26897948353054,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.26897948353054,8.48120231818873,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.48120231818873,8.59762022473934,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.59762022473934,8.658796230995,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.658796230995,8.69215079163809,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.69215079163809,8.71229684092653,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.71229684092653,8.71967262372922,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.71967262372922,8.72036360780275,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.72036360780275,8.72131746922834,2,1,1,0,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.72131746922834,8.72216964812887,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.72216964812887,8.72977016605247,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,8.72977016605247,9.24611606986105,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,9.24611606986105,10.1156943581765,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,10.1156943581765,10.1928927576413,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,10.1928927576413,10.2451184070107,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,10.2451184070107,10.2722026601029,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,10.2722026601029,10.2821957210906,2,0,1,0,2,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,10.2821957210906,10.5545097615137,2,0,1,1,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,10.5545097615137,11.5015387765475,2,0,1,1,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,11.5015387765475,13.1721735651662,2,0,1,1,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333,13.1721735651662,Inf,2,0,1,1,2,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,-Inf,2.46474915570386,13,13,4,0,13,13
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,2.46474915570386,6.74451718817693,13,13,4,0,13,13
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,6.74451718817693,8.18135809078263,13,10,4,0,13,10
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,8.18135809078263,8.6476832999383,13,9,4,0,13,9
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,8.6476832999383,8.93015445060302,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,8.93015445060302,9.02569585071277,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.02569585071277,9.05554610177744,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.05554610177744,9.07027649879,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.07027649879,9.07816789498778,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.07816789498778,9.08226845724505,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.08226845724505,9.0843057641708,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.0843057641708,9.085522303265,13,1,4,0,13,1
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.085522303265,9.08564557112926,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.08564557112926,9.08619800022413,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.08619800022413,9.0874024702371,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.0874024702371,9.13087856678396,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.13087856678396,9.3751128677833,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.3751128677833,9.98522830410009,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,9.98522830410009,10.8015016207935,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,10.8015016207935,11.3532826601469,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,11.3532826601469,11.5235382432719,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,11.5235382432719,11.5448076597979,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,11.5448076597979,11.556868655327,13,0,4,0,13,0
CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000,11.556868655327,11.560900566113,13,0,4,0,13,0
