sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,3.98484230651257,6.6277720235655,25,25,12,0,25,25
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,6.6277720235655,7.74735132143195,25,21,12,0,25,21
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,7.74735132143195,8.62252559262006,25,15,12,0,25,15
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,8.62252559262006,9.16357290548274,25,9,12,0,25,9
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,9.16357290548274,9.45516641665052,25,4,12,0,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,9.45516641665052,9.59378574041306,25,3,12,0,25,3
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,9.59378574041306,9.71484498994132,25,1,12,0,25,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,9.71484498994132,9.86751821596018,25,1,12,0,25,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,9.86751821596018,10.0010740562844,25,1,12,0,25,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.0010740562844,10.0412965563154,25,1,12,0,25,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.0412965563154,10.0477645145483,25,0,12,0,25,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.0477645145483,10.056228195045,25,0,12,0,25,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.056228195045,10.1220456278865,25,0,12,0,25,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.1220456278865,10.1551480155551,25,0,12,0,25,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.1551480155551,10.2092411806637,25,2,12,2,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.2092411806637,10.4250085283084,25,2,12,2,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.4250085283084,10.8262561745287,25,2,12,2,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,10.8262561745287,11.0733979718943,25,2,12,2,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,11.0733979718943,11.2844538533136,25,2,12,2,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,11.2844538533136,11.3561021635819,25,0,12,2,25,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,11.3561021635819,12.2094593523852,25,0,12,4,25,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr10:18024675-38818835,12.2094593523852,Inf,25,0,12,12,25,12
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,-Inf,3.93893263152015,14,14,3,0,14,14
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,3.93893263152015,6.7263895876663,14,14,3,0,14,14
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,6.7263895876663,8.00730041148187,14,9,3,0,14,9
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,8.00730041148187,9.31485243299734,14,5,3,0,14,5
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,9.31485243299734,10.0663246100709,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.0663246100709,10.5232242024849,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.5232242024849,10.7165220836314,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.7165220836314,10.8035011659417,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.8035011659417,10.844146730114,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.844146730114,10.8952138015558,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.8952138015558,10.8956417524407,14,1,3,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.8956417524407,10.900824001778,14,0,3,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,10.900824001778,11.2484865695696,14,0,3,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.2484865695696,11.6782101642807,14,0,3,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.6782101642807,11.7828192066112,14,0,3,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.7828192066112,11.8440528748753,14,0,3,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.8440528748753,11.8583784940545,14,0,3,2,14,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.8583784940545,11.8689444885621,14,0,3,2,14,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.8689444885621,11.881829598497,14,0,3,2,14,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,11.881829598497,12.2398328068113,14,0,3,2,14,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,12.2398328068113,13.8135541865611,14,0,3,2,14,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr14:19050000-107289540,13.8135541865611,Inf,14,0,3,3,14,3
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,-Inf,4.13937683524157,15,15,6,0,15,15
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,4.13937683524157,6.72317136071347,15,15,6,0,15,15
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,6.72317136071347,7.88709628790743,15,12,6,0,15,12
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,7.88709628790743,8.63483377250017,15,7,6,0,15,7
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,8.63483377250017,8.99068753872842,15,5,6,0,15,5
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,8.99068753872842,9.38895901324334,15,4,6,0,15,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.38895901324334,9.71303698311332,15,3,6,0,15,3
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.71303698311332,9.76517497519157,15,2,6,0,15,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.76517497519157,9.76875405546135,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.76875405546135,9.77358404644987,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.77358404644987,9.802051621544,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.802051621544,9.83734038801408,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.83734038801408,9.86154270823624,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.86154270823624,9.89445102818114,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.89445102818114,9.93078533914119,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.93078533914119,9.96020298627906,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.96020298627906,9.99568009324566,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,9.99568009324566,10.0437011894732,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.0437011894732,10.0826289956773,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.0826289956773,10.1105252309438,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.1105252309438,10.1580495059989,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.1580495059989,10.1667904643459,15,1,6,0,15,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.1667904643459,10.1728259334913,15,0,6,2,15,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.1728259334913,10.1990021472102,15,0,6,2,15,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.1990021472102,10.2346213695383,15,0,6,2,15,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.2346213695383,10.4566297366525,15,0,6,2,15,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.4566297366525,10.9351479673263,15,0,6,2,15,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,10.9351479673263,12.2390718952014,15,0,6,4,15,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000,12.2390718952014,Inf,15,0,6,6,15,6
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,-Inf,4.08464005169748,14,14,2,0,14,14
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,4.08464005169748,6.72099712588159,14,14,2,0,14,14
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,6.72099712588159,7.94057580226695,14,13,2,0,14,13
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,7.94057580226695,8.79495674639132,14,6,2,0,14,6
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,8.79495674639132,9.14500606295959,14,4,2,0,14,4
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.14500606295959,9.27679838609246,14,3,2,0,14,3
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.27679838609246,9.34187530556227,14,1,2,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.34187530556227,9.37882932829373,14,1,2,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.37882932829373,9.39890557947849,14,1,2,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.39890557947849,9.41303954218437,14,1,2,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.41303954218437,9.44375786274284,14,1,2,0,14,1
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.44375786274284,9.76696140206754,14,0,2,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,9.76696140206754,10.1938296862719,14,0,2,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,10.1938296862719,10.4164626248124,14,0,2,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,10.4164626248124,10.5324057679824,14,0,2,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,10.5324057679824,10.5947790212223,14,0,2,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,10.5947790212223,10.6015064737606,14,0,2,0,14,0
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,10.6015064737606,10.6041877057271,14,1,2,1,14,2
H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128,10.6041877057271,10.8880216576882,14,1,2,1,14,2
