sequenceID,min.log.lambda,max.log.lambda
H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr10:18024675-38818835,11.7800759696449,13.7903055581679
H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr10:51448845-125869472,11.179286500103,12.9122351330353
H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr11:96437584-134946516,11.2959556018563,13.2698162221305
H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr12:7239876-34856694,10.6416355902992,13.269591858938
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr10:18024675-38818835,11.4865075442756,13.4376845950578
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr10:51448845-125869472,10.602636999848,12.4326456252037
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr11:96437584-134946516,11.1602742934536,13.1441140315221
H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr12:7239876-34856694,10.0889494223413,12.937109169937
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr10:18024675-38818835,11.1697442240652,12.9298760102762
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr10:51448845-125869472,10.2150948428602,11.8636620843712
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr11:96437584-134946516,10.7707241088756,12.6590827048913
H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr12:7239876-34856694,9.78306875617539,12.3053920267491
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835,11.2179232813671,13.1655849717276
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472,10.3005817601264,12.0442773636737
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516,10.9627665472829,13.0164337308032
H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694,10.1446641136497,12.9324096137391
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr10:18024675-38818835,11.8869048743807,13.6018898338698
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr10:51448845-125869472,10.8591550676158,12.7020902254829
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr11:96437584-134946516,11.3105895603104,13.3675400180307
H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr12:7239876-34856694,11.1519766608154,13.5047686997004
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr10:18024675-38818835,11.6074670662238,13.7946185549187
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr10:51448845-125869472,10.8749968241833,12.350010521149
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr11:96437584-134946516,11.6351324856691,13.4845726350857
H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr12:7239876-34856694,10.5585788081371,13.2184309839083
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr10:18024675-38818835,11.9103119236202,13.8219572429331
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr10:51448845-125869472,11.0671915431145,13.0040095848598
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516,12.3424025426228,13.6697101860252
H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr12:7239876-34856694,11.0855762039011,13.9844627327338
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr10:18024675-38818835,10.7800419873254,12.8241998429917
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr10:51448845-125869472,10.2733748102841,11.7004326949288
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr11:96437584-134946516,10.6108346337763,12.3815305029817
H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr12:7239876-34856694,9.07044613846076,12.3488107222535
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835,11.1362417417573,13.356649594435
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472,10.4039660090742,12.2423740755872
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr11:96437584-134946516,10.68172541754,12.7969824985122
H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694,10.1437710930515,12.9573442286265
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr10:18024675-38818835,11.3166058645194,13.3137226389981
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr10:51448845-125869472,10.438311336311,12.3721783293317
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr11:96437584-134946516,10.9778948538468,12.7786979854517
H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr12:7239876-34856694,10.4713923355357,13.0181837531096
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr10:18024675-38818835,10.8372195659145,12.4787442068154
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr10:51448845-125869472,10.7074762994305,11.6629479697981
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr11:96437584-134946516,10.3688389764682,12.2467823742926
H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr12:7239876-34856694,9.9174219454095,12.013294609815
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835,11.924437123293,13.790752205279
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472,12.4902665377953,13.003091953357
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr11:96437584-134946516,11.0050440225116,12.612620194987
H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694,10.5336658980599,13.1432300902757
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835,10.8215387964405,13.4850575053788
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472,10.5491725115298,12.5199566783777
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr11:96437584-134946516,11.2368558703452,12.9514521854837
H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694,11.3987128867453,14.6189363540409
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr10:18024675-38818835,10.2692128459015,13.8546094477869
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr10:51448845-125869472,10.5852414132777,12.5248579305295
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr11:96437584-134946516,12.4032992208759,13.041096226159
H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr12:7239876-34856694,10.6045998244713,14.0772025372447
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr10:18024675-38818835,10.8888312051468,13.6867136004076
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr10:51448845-125869472,11.31831009949,12.6006081489575
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr11:96437584-134946516,12.3236529307639,12.9855512172322
H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr12:7239876-34856694,10.2097957500726,13.1192286271592
