sequenceID,min.log.lambda,max.log.lambda
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:148734147-148954460,14.9389882155323,17.1412084881424
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149004460-149459645,13.4908110038731,16.577210821612
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149509645-205922707,11.9030312417341,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr20:34947085-61091437,14.2137695764077,16.6025583300881
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr4:9324642-31820917,15.3953691162346,18.8715813986518
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr7:282484-50370631,18.2087695875655,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr8:7524649-12091854,17.6938835957163,Inf
H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr9:10000-39663686,12.1392717057651,15.2948857028543
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr15:77912000-82829645,12.6472956566913,13.4845243329217
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:148734147-148954460,15.4015632053615,17.6071098061726
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149004460-149459645,11.3692213843251,14.6787192009942
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149509645-205922707,11.4900227771744,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr20:34947085-61091437,14.5576724805994,15.8915446380294
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr4:9324642-31820917,14.8229713689923,18.3825685987236
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr7:282484-50370631,14.5098873615828,15.8851132540298
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr8:7524649-12091854,18.343846269442,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr9:10000-39663686,12.7465484415801,15.5932439171561
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr15:77912000-82829645,12.2468051846204,14.73433228306
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:148734147-148954460,16.2820920786197,19.1263098317842
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149004460-149459645,12.2954159116954,16.3756290039727
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149509645-205922707,10.7119522001717,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr20:34947085-61091437,14.9215812262176,15.7825342292494
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr4:9324642-31820917,14.1869850207279,20.0715692495702
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr7:282484-50370631,13.9908635240281,15.3337531187703
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr8:7524649-12091854,19.3046744884573,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr9:10000-39663686,13.1366882755161,15.7975372817993
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr15:77912000-82829645,13.8806654041609,17.0963726745909
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:148734147-148954460,15.4788101381763,18.3889090779403
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149004460-149459645,13.5307247519487,16.9837843487295
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149509645-205922707,11.5227667226192,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr20:34947085-61091437,14.3151017408444,17.144560107705
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr4:9324642-31820917,15.6573846452828,20.0910687530333
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr7:282484-50370631,19.6353574171955,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr8:7524649-12091854,18.8489663864808,Inf
H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr9:10000-39663686,12.6274071209211,15.8114501922551
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr15:77912000-82829645,14.9430650054932,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:148734147-148954460,15.9138186363242,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149004460-149459645,11.9848235633417,14.9765742640061
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149509645-205922707,11.9541665789071,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr20:34947085-61091437,17.9601185660538,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr4:9324642-31820917,15.5711219357878,Inf
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr7:282484-50370631,12.7901022776792,15.0599121775594
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr8:7524649-12091854,11.8118104840838,14.7242911390498
H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr9:10000-39663686,12.2472305632911,14.7803214060649
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr15:77912000-82829645,14.2427291892513,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:148734147-148954460,15.8739061514449,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149004460-149459645,13.167439320074,13.5774953139162
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149509645-205922707,11.369090869648,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr20:34947085-61091437,17.8598418898115,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr4:9324642-31820917,14.9246171238277,Inf
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr7:282484-50370631,12.1373740929452,14.447757667422
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr8:7524649-12091854,11.5971485031992,13.6719940433231
H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr9:10000-39663686,11.329335604341,13.7137670945042
H3K27me3_RL_cancer/samples/G477/p6/problems/chr15:77912000-82829645,16.8035152844275,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:148734147-148954460,17.0173544914397,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149004460-149459645,11.8197447089682,15.2355858369212
H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149509645-205922707,12.0223134104319,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr20:34947085-61091437,17.3192962808429,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr4:9324642-31820917,17.3728656871635,Inf
H3K27me3_RL_cancer/samples/G477/p6/problems/chr7:282484-50370631,13.5839312800982,16.1222810253629
H3K27me3_RL_cancer/samples/G477/p6/problems/chr8:7524649-12091854,12.7189562179947,15.7609113623251
H3K27me3_RL_cancer/samples/G477/p6/problems/chr9:10000-39663686,13.8551654864104,16.0529529386793
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr15:77912000-82829645,14.842405525961,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:148734147-148954460,15.2547481065043,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149004460-149459645,13.6378978928437,16.4591095568411
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149509645-205922707,11.1937741474807,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr20:34947085-61091437,10.9319134342931,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr4:9324642-31820917,13.9896398163014,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr7:282484-50370631,12.0399628214393,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr8:7524649-12091854,12.099176763701,Inf
H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr9:10000-39663686,17.2299373135696,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr15:77912000-82829645,12.8879344801287,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:148734147-148954460,15.0834052372187,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149004460-149459645,12.1107234052342,16.1322553889699
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149509645-205922707,11.4062593037371,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr20:34947085-61091437,14.0011553695125,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr4:9324642-31820917,14.8241541782089,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr7:282484-50370631,14.3427849675027,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr8:7524649-12091854,13.5878046704086,Inf
H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr9:10000-39663686,16.0015520996391,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr15:77912000-82829645,16.2133931534103,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:148734147-148954460,16.996192160876,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149004460-149459645,14.0391120726085,14.7997873686058
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149509645-205922707,13.1965657908027,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr20:34947085-61091437,16.9551532277427,Inf
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr4:9324642-31820917,14.3848608655501,14.9093555878041
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr7:282484-50370631,14.7630685006309,16.3912142366657
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr8:7524649-12091854,14.0131185343768,17.0427721189572
H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr9:10000-39663686,13.2416341036838,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr15:77912000-82829645,17.4684341222233,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:148734147-148954460,17.9603363588084,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149004460-149459645,13.7215087872037,16.6724069421543
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149509645-205922707,11.9213700374827,Inf
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr20:34947085-61091437,15.0413971690767,16.0687065833154
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr4:9324642-31820917,16.0489279234086,16.4432421821676
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr7:282484-50370631,17.2448066772662,17.5441367248319
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr8:7524649-12091854,14.8493993633513,17.2551868823264
H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr9:10000-39663686,13.3672940816408,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr15:77912000-82829645,15.1672843834715,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:148734147-148954460,16.0358781292151,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149004460-149459645,12.5375559494074,15.5640298542922
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149509645-205922707,13.5027461415182,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr20:34947085-61091437,11.8631555600866,12.7232167151385
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr4:9324642-31820917,13.7004959255118,15.6370846586107
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr7:282484-50370631,14.3210478858173,14.8315765638375
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr8:7524649-12091854,12.8987766629047,15.7239999087581
H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr9:10000-39663686,11.4911783873239,14.4689153180857
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr15:77912000-82829645,16.2888065976939,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:148734147-148954460,16.5172837716704,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149004460-149459645,10.8104004457635,14.4008848638576
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149509645-205922707,13.7664000134435,Inf
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr20:34947085-61091437,13.6793157794218,14.7409972639599
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr4:9324642-31820917,17.0439397220539,17.1675552661758
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr7:282484-50370631,16.4283056442618,16.4845417941889
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr8:7524649-12091854,14.6481573444479,17.0537551623919
H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr9:10000-39663686,12.8526535479174,15.5265259997141
