sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr15:77912000-82829645,15.1400777243454,15.5246717525979,3,0,2,1,3,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr15:77912000-82829645,15.5246717525979,16.3623792267772,3,0,2,1,3,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr15:77912000-82829645,16.3623792267772,Inf,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,-Inf,3.35001563632235,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,3.35001563632235,5.61809790722845,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,5.61809790722845,8.11078911611631,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,8.11078911611631,10.6917763560717,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,10.6917763560717,13.4928996115053,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,13.4928996115053,13.8820437282119,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,13.8820437282119,14.6736429519623,2,0,2,0,2,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,14.6736429519623,15.5743116909277,2,0,2,0,2,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,15.5743116909277,17.1786636980082,2,0,2,1,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460,17.1786636980082,Inf,2,0,2,2,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,-Inf,4.64442979285603,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,4.64442979285603,7.69906027361466,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,7.69906027361466,9.01488002359075,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,9.01488002359075,9.12682382503841,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,9.12682382503841,9.31817394179929,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,9.31817394179929,9.7309801787649,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,9.7309801787649,10.2482536813379,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,10.2482536813379,10.9837407542722,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,10.9837407542722,11.669699192467,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,11.669699192467,12.2185047294909,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,12.2185047294909,12.5998354003795,2,1,2,0,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,12.5998354003795,12.6697895080795,2,0,2,0,2,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,12.6697895080795,12.8177457919072,2,0,2,0,2,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,12.8177457919072,12.9103867669073,2,0,2,1,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,12.9103867669073,13.3612998641016,2,0,2,1,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,13.3612998641016,13.5971999646913,2,0,2,1,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,13.5971999646913,14.4198674179296,2,0,2,1,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,14.4198674179296,15.6521123387636,2,0,2,1,2,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,15.6521123387636,16.0663439146614,2,0,2,2,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645,16.0663439146614,Inf,2,0,2,2,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,-Inf,6.34922207701203,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,6.34922207701203,9.77434385920999,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,9.77434385920999,11.9668861259188,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,11.9668861259188,13.111794638323,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,13.111794638323,13.8104960284956,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,13.8104960284956,14.1666032486111,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.1666032486111,14.3021612795451,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.3021612795451,14.3358603856805,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.3358603856805,14.3500890537613,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.3500890537613,14.3529432972509,1,1,0,0,1,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.3529432972509,14.3570133815947,1,0,0,0,1,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.3570133815947,14.4088226033577,1,0,0,0,1,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,14.4088226033577,16.4151441799532,1,0,0,0,1,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707,16.4151441799532,Inf,1,0,0,0,1,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,-Inf,6.16244564764764,5,5,3,0,5,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,6.16244564764764,9.88858223182922,5,5,3,0,5,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,9.88858223182922,12.3499941909247,5,4,3,0,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,12.3499941909247,13.289076311436,5,4,3,0,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.289076311436,13.6425333613146,5,4,3,0,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.6425333613146,13.7725372768252,5,4,3,0,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.7725372768252,13.8342562899823,5,4,3,0,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.8342562899823,13.8835972111863,5,4,3,0,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.8835972111863,13.9276919513208,5,3,3,0,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.9276919513208,13.9467334701532,5,3,3,0,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.9467334701532,13.9683778235678,5,3,3,0,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,13.9683778235678,14.0023645893094,5,3,3,0,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.0023645893094,14.0327586585964,5,3,3,0,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.0327586585964,14.1066963870676,5,3,3,1,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.1066963870676,14.2473509173967,5,3,3,1,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.2473509173967,14.4259493941689,5,3,3,1,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.4259493941689,14.5601786469344,5,3,3,1,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.5601786469344,14.6298003839223,5,3,3,1,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.6298003839223,14.6390081369051,5,2,3,1,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.6390081369051,14.6994396232853,5,2,3,2,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,14.6994396232853,15.0750544904431,5,2,3,2,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.0750544904431,15.3510812681036,5,2,3,2,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.3510812681036,15.3664178025756,5,2,3,2,5,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.3664178025756,15.4125251230476,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.4125251230476,15.4852035034735,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.4852035034735,15.6220174511868,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.6220174511868,15.8088830799982,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.8088830799982,15.9971755964143,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,15.9971755964143,16.2189733415383,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,16.2189733415383,16.4576127584256,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,16.4576127584256,16.6978059533587,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,16.6978059533587,16.9200339920493,5,1,3,2,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,16.9200339920493,17.0840913723733,5,0,3,3,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,17.0840913723733,17.1323567884781,5,0,3,3,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,17.1323567884781,17.3805339169073,5,0,3,3,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,17.3805339169073,17.5696339295739,5,0,3,3,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,17.5696339295739,17.6996820328557,5,0,3,3,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,17.6996820328557,18.1497759904635,5,2,3,3,5,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,18.1497759904635,18.5004257588589,5,2,3,3,5,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437,18.5004257588589,Inf,5,0,3,3,5,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,-Inf,6.51393894816478,4,4,2,0,4,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,6.51393894816478,9.68460876898079,4,4,2,0,4,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,9.68460876898079,11.5723563138933,4,4,2,0,4,4
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,11.5723563138933,13.0975428817961,4,3,2,0,4,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,13.0975428817961,14.3056853976006,4,1,2,0,4,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,14.3056853976006,14.3951963983478,4,1,2,0,4,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,14.3951963983478,14.4880551655057,4,0,2,0,4,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,14.4880551655057,14.6161121209113,4,0,2,0,4,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,14.6161121209113,14.9799142205792,4,0,2,0,4,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,14.9799142205792,15.8557287963709,4,0,2,0,4,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,15.8557287963709,17.0520753495746,4,0,2,0,4,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,17.0520753495746,18.2659999858209,4,0,2,0,4,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,18.2659999858209,18.5873059860277,4,0,2,2,4,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,18.5873059860277,19.2376159994819,4,0,2,2,4,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917,19.2376159994819,Inf,4,0,2,2,4,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,-Inf,6.42769427904183,8,8,3,0,8,8
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,6.42769427904183,10.0754165169414,8,8,3,0,8,8
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,10.0754165169414,12.80220652396,8,7,3,0,8,7
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,12.80220652396,14.0452512166078,8,5,3,0,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.0452512166078,14.56930683134,8,3,3,0,8,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.56930683134,14.6397019789084,8,3,3,0,8,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.6397019789084,14.6882531443887,8,3,3,0,8,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.6882531443887,14.6939365998457,8,3,3,0,8,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.6939365998457,14.7155666049253,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.7155666049253,14.8295075601453,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,14.8295075601453,15.0296750287071,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.0296750287071,15.133201993891,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.133201993891,15.2584942517965,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.2584942517965,15.4666645759724,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.4666645759724,15.6660079947074,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.6660079947074,15.7624786092811,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.7624786092811,15.9582471457751,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,15.9582471457751,16.1215618470827,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.1215618470827,16.3270426863402,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.3270426863402,16.3645703113057,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.3645703113057,16.3830316328239,8,2,3,0,8,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.3830316328239,16.4890372170432,8,3,3,2,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.4890372170432,16.6053793462138,8,3,3,2,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.6053793462138,16.7869586987065,8,3,3,2,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.7869586987065,16.9089231235046,8,3,3,2,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.9089231235046,16.9542577789826,8,2,3,3,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,16.9542577789826,17.0470906617966,8,2,3,3,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,17.0470906617966,17.2884618351703,8,2,3,3,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,17.2884618351703,18.9177525088441,8,2,3,3,8,5
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631,18.9177525088441,Inf,8,0,3,3,8,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,-Inf,6.29446379931399,2,2,0,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,6.29446379931399,10.2747467674203,2,2,0,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,10.2747467674203,13.5922817689447,2,2,0,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,13.5922817689447,16.2089583320731,2,2,0,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,16.2089583320731,17.1745024952719,2,2,0,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,17.1745024952719,17.5633378519948,2,2,0,0,2,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,17.5633378519948,18.5577123646335,2,0,0,0,2,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854,18.5577123646335,Inf,2,0,0,0,2,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,-Inf,6.33276683838392,3,3,2,0,3,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,6.33276683838392,9.22645928944111,3,3,2,0,3,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,9.22645928944111,10.1852202026157,3,3,2,0,3,3
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,10.1852202026157,11.5457232768156,3,2,2,0,3,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,11.5457232768156,12.2681673125786,3,2,2,0,3,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.2681673125786,12.4409620000881,3,1,2,0,3,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.4409620000881,12.4487916412972,3,1,2,0,3,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.4487916412972,12.453033388982,3,1,2,0,3,1
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.453033388982,12.4622661798537,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.4622661798537,12.4862361572792,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.4862361572792,12.5598639402033,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.5598639402033,12.7268624487657,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,12.7268624487657,13.3720598827183,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,13.3720598827183,14.5388598913195,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,14.5388598913195,15.1761293307547,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,15.1761293307547,15.2747243179895,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,15.2747243179895,15.3062742823497,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,15.3062742823497,15.3304582481268,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,15.3304582481268,15.4448262046704,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,15.4448262046704,15.8152788893542,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,15.8152788893542,17.3157819014268,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686,17.3157819014268,Inf,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,-Inf,6.80830790589635,3,3,2,0,3,3
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,6.80830790589635,9.81103082439174,3,3,2,0,3,3
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,9.81103082439174,10.9775865586987,3,3,2,0,3,3
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,10.9775865586987,12.6138457634395,3,2,2,0,3,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,12.6138457634395,13.616006635537,3,2,2,0,3,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,13.616006635537,14.0086277847607,3,1,2,0,3,1
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,14.0086277847607,14.114924438554,3,1,2,0,3,1
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,14.114924438554,14.2594193861755,3,1,2,0,3,1
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,14.2594193861755,14.259686308803,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,14.259686308803,14.4352379422562,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,14.4352379422562,15.4594973314564,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,15.4594973314564,16.6939608614176,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,16.6939608614176,17.2659279974184,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,17.2659279974184,17.446095326849,3,0,2,0,3,0
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,17.446095326849,17.76362488899,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645,17.76362488899,Inf,3,0,2,2,3,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460,-Inf,5.18734742193364,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460,5.18734742193364,9.13620585744476,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460,9.13620585744476,12.0099458058554,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460,12.0099458058554,14.5489937934814,2,2,2,0,2,2
H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460,14.5489937934814,15.7853129040611,2,1,2,0,2,1
