sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr11:69774695-87688378,0,1,2,4,1002,4.18736794661377,14.0820963036725,17913683,954362,0,0.693147180559945,1.09861228866811,1.6094379124341,6.91075078796194,1.64622642915835,2.71350836509839,16.7010754480269,13.7687993812021,-Inf,0,0.693147180559945,1.38629436111989,6.90975328164481,1.43207236151693,2.64490422485161,16.7010753922037,13.7687983333822,,-Inf,-0.366512920581664,0.326634259978281,1.9329339326045,0.359122599047333,0.972634854768699,2.81547311209219,2.62240504193056
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr12:145739-7189876,0,1,3,5,944,5.30880049607212,17.455282123591,7044137,444518,0,0.693147180559945,1.38629436111989,1.79175946922805,6.85118492749374,1.84194556277299,2.91535062347381,15.7677063395477,13.0047480776795,-Inf,0,1.09861228866811,1.6094379124341,6.8501261661455,1.66936591445735,2.85964230333621,15.7677061975857,13.0047458280543,,-Inf,0.0940478276166991,0.475884995327111,1.92426707051992,0.512443862385718,1.05069654824645,2.75796393684994,2.56531435453849
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr14:19050000-107289540,0,1,2,4,1001,3.75422845586004,13.3265479938976,88239540,4257591,0,0.693147180559945,1.09861228866811,1.6094379124341,6.90975328164481,1.55903442328612,2.66211431916371,18.2955657311734,15.2642143002109,-Inf,0,0.693147180559945,1.38629436111989,6.90875477931522,1.32288279296154,2.58975813545436,18.2955657198406,15.2642140653364,,-Inf,-0.366512920581664,0.326634259978281,1.93278941594222,0.279813289342526,0.951564487356434,2.90665872009425,2.72551113880416
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr16:46510000-88389383,0,1,2,4,823,4.29724898287064,14.3809346210637,41879383,2260752,0,0.693147180559945,1.09861228866811,1.6094379124341,6.71417052990947,1.66718762596416,2.73312873083088,17.5503042351669,14.6312085015951,-Inf,0,0.693147180559945,1.38629436111989,6.71295620067707,1.45797504653302,2.66590334469154,17.5503042112888,14.6312080592645,,-Inf,-0.366512920581664,0.326634259978281,1.90403942038253,0.377048518579249,0.980542966294921,2.86507128373822,2.68315678573539
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr1:206482221-223747846,0,1,2,4,732,3.95127271674208,12.714359372129,17265625,867617,0,0.693147180559945,1.09861228866811,1.6094379124341,6.59714570188665,1.59964465802568,2.61844341328251,16.664228146475,13.6735068046076,-Inf,0,0.693147180559945,1.38629436111989,6.59578051396131,1.37403773378572,2.54273201397356,16.6642280885565,13.673505652026,,-Inf,-0.366512920581664,0.326634259978281,1.88643012851625,0.317753656149209,0.933239099044048,2.81326439136839,2.61546006643396
ATAC_JV_adipose/samples/AC1/MSC80/problems/chr4:75452279-190000000,0,1,2,3,810,3.02150632049676,9.04503515578578,114547721,4736234,0,0.693147180559945,1.09861228866811,1.38629436111989,6.69826805411541,1.39165653903718,2.30707849809012,18.5565020801536,15.3707530742474,-Inf,0,0.693147180559945,1.09861228866811,6.69703424766648,1.10575548865802,2.2022160056043,18.5565020714236,15.3707528631092,,-Inf,-0.366512920581664,0.0940478276166991,1.90166477879665,0.100528801496252,0.789464128677618,2.92082024361678,2.7324665389865
ATAC_JV_adipose/samples/AC1/MSC80/problems/chrX:37148256-49242997,0,1,2,4,462,3.25846522881309,9.30660142088784,12094741,537828,0,0.693147180559945,1.09861228866811,1.6094379124341,6.13772705408623,1.44890882044017,2.33278460458682,16.3082813706702,13.1952959447547,-Inf,0,0.693147180559945,1.38629436111989,6.13556489108174,1.18125629581518,2.2307239785519,16.3082812879896,13.1952940854259,,-Inf,-0.366512920581664,0.326634259978281,1.81410215071001,0.166578529602237,0.80232618684245,2.79167303327463,2.57986025734814
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr10:18024675-38818835,0,0,2,4,1017,4.44735300680576,17.109151057422,20794160,1085695,0,0,1.09861228866811,1.6094379124341,6.92559519711047,1.69512980386647,2.8964173937906,16.8501827841081,13.8977318139542,-Inf,-Inf,0.693147180559945,1.38629436111989,6.92461239604856,1.49230908926535,2.839613469924,16.8501827360177,13.8977308928856,,,-0.366512920581664,0.326634259978281,1.93508207881719,0.400324644712954,1.04366794077094,2.82436150160709,2.63172558169457
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr11:69774695-87688378,0,1,3,5,1473,5.65919911611699,23.127444981321,17913683,1140598,0,0.693147180559945,1.38629436111989,1.79175946922805,7.29573507274928,1.89599922448606,3.18334998846585,16.7010754480269,13.9470641209726,-Inf,0,1.09861228866811,1.6094379124341,7.29505641646263,1.73328238328392,3.14102000673157,16.7010753922037,13.9470632442399,,-Inf,0.0940478276166991,0.475884995327111,1.98719691552437,0.550016942227973,1.14454759007827,2.81547311209219,2.63526896597873
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr12:145739-7189876,0,2,4,7,1513,7.79095565574605,28.2148479717467,7044137,581460,0,1.09861228866811,1.6094379124341,2.07944154167984,7.32251043399739,2.17372342657763,3.374677072219,15.7677063395477,13.2732991807639,-Inf,0.693147180559945,1.38629436111989,1.94591014905531,7.32184971378836,2.05296352960438,3.33984836319984,15.7677061975857,13.2732974609567,,-0.366512920581664,0.326634259978281,0.665729810578276,1.99086298919217,0.719284373438862,1.20592540571842,2.75796393684994,2.58575430737438
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr14:19050000-107289540,0,0,2,5,1785,4.89310853161746,21.9468306003115,88239540,4909253,0,0,1.09861228866811,1.79175946922805,7.48773376143644,1.77378362272631,3.13317982676555,18.2955657311734,15.4066325534006,-Inf,-Inf,0.693147180559945,1.6094379124341,7.48717369421374,1.58782779305782,3.08862273731033,18.2955657198406,15.4066323497036,,,-0.366512920581664,0.475884995327111,2.01319138242031,0.462366914285807,1.12772527546792,2.90665872009425,2.73479808876567
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr16:46510000-88389383,0,1,3,6,1348,6.05645837714467,23.5888959148122,41879383,2819124,0,0.693147180559945,1.38629436111989,1.94591014905531,7.20711885620776,1.95394327934176,3.20229495545644,17.5503042351669,14.8519371110784,-Inf,0,1.09861228866811,1.79175946922805,7.20637729147225,1.80112520302391,3.16077608922179,17.5503042112888,14.8519367563584,,-Inf,0.0940478276166991,0.583198080782659,1.974966368917,0.588411582391563,1.1508175952996,2.86507128373822,2.69813027804818
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr3:60000-66170270,0,1,2,5,1830,5.03227793503188,19.9736613424897,66110270,3857213,0,0.693147180559945,1.09861228866811,1.79175946922805,7.51261754467451,1.79712470640673,3.04326742874279,18.0068346785299,15.1654557191876,-Inf,0,0.693147180559945,1.6094379124341,7.51207124583547,1.61587275138472,2.9944144727603,18.0068346634037,15.1654554599331,,-Inf,-0.366512920581664,0.475884995327111,2.01651122613088,0.479875214043517,1.09674871087195,2.89075138934945,2.7190201743152
ATAC_JV_adipose/samples/AC1/MSC83/problems/chr4:75452279-190000000,0,0,2,4,1214,3.31210683798764,12.8391209471171,114547721,4761838,0,0,1.09861228866811,1.6094379124341,7.10249935577465,1.46142661019856,2.62749943279063,18.5565020801536,15.3761444961336,-Inf,-Inf,0.693147180559945,1.38629436111989,7.10167597161944,1.19758449384925,2.55249683385565,18.5565020714236,15.3761442861307,,,-0.366512920581664,0.326634259978281,1.96033080853207,0.180306606351792,0.937072030646768,2.92082024361678,2.73281723603736
ATAC_JV_adipose/samples/AC1/MSC83/problems/chrX:37148256-49242997,0,1,2,4,1001,4.29801159032674,15.9157400826656,12094741,637391,0,0.693147180559945,1.09861228866811,1.6094379124341,6.90975328164481,1.66733157852713,2.82824455431518,16.3082813706702,13.3651401298982,-Inf,0,0.693147180559945,1.38629436111989,6.90875477931522,1.45815249489577,2.76730856186245,16.3082812879896,13.3651385610037,,-Inf,-0.366512920581664,0.326634259978281,1.93278941594222,0.377170219952358,1.01787520953594,2.79167303327463,2.59264971698972
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr10:18024675-38818835,0,1,2,4,965,4.56915018447487,17.8157673766064,20794160,1099937,0,0.693147180559945,1.09861228866811,1.6094379124341,6.87316383421252,1.71724247218696,2.93469520857678,16.8501827841081,13.9107643725437,-Inf,0,0.693147180559945,1.38629436111989,6.87212810133899,1.51932723235715,2.88008387287647,16.8501827360177,13.9107634634012,,-Inf,-0.366512920581664,0.326634259978281,1.92747382556453,0.418267626585989,1.05781941625035,2.82436150160709,2.63266289036743
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr11:69774695-87688378,0,1,3,5,1468,5.42868493318766,22.7254407055633,17913683,1091500,0,0.693147180559945,1.38629436111989,1.79175946922805,7.29233717617388,1.86076999683277,3.16654791990042,16.7010754480269,13.9030643711421,-Inf,0,1.09861228866811,1.6094379124341,7.29165620917446,1.69169691919758,3.12348503285958,16.7010753922037,13.9030634549721,,-Inf,0.0940478276166991,0.475884995327111,1.98673070940418,0.525732119369345,1.13894937615502,2.81547311209219,2.63210920829784
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr12:145739-7189876,0,1,3,5,1262,7.13911001447019,27.2757125759659,7044137,524014,0,0.693147180559945,1.38629436111989,1.79175946922805,7.14124512235049,2.09668083920529,3.3420032233103,15.7677063395477,13.1692755888477,-Inf,0,1.09861228866811,1.6094379124341,7.14045304310116,1.965588120749,3.30599665698615,15.7677061975857,13.1692736805035,,-Inf,0.0940478276166991,0.475884995327111,1.96577622575327,0.67579149863158,1.19573798820236,2.75796393684994,2.57788636469025
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr14:19050000-107289540,0,1,2,4,1618,4.80709533390587,21.5768408461655,88239540,4807124,0,0.693147180559945,1.09861228866811,1.6094379124341,7.38956395367764,1.75908050332177,3.11692463955178,18.2955657311734,15.3856097502825,-Inf,0,0.693147180559945,1.38629436111989,7.38894609761844,1.57009302102344,3.0716205564428,18.2955657198406,15.385609542258,,-Inf,-0.366512920581664,0.326634259978281,1.99998511283044,0.451134866664575,1.12220529087366,2.90665872009425,2.73343262724547
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr16:46510000-88389383,0,1,3,5,1174,5.73045328771916,22.7774682133727,41879383,2656217,0,0.693147180559945,1.38629436111989,1.79175946922805,7.06902342657826,1.90664249469001,3.16873841853712,17.5503042351669,14.7924138645235,-Inf,0,1.09861228866811,1.6094379124341,7.06817200038804,1.74579463540218,3.12577181107742,17.5503042112888,14.7924134880483,,-Inf,0.0940478276166991,0.475884995327111,1.95560188924738,0.557209830455061,1.13968123223871,2.86507128373822,2.69411444718577
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr1:206482221-223747846,0,1,2,4,951,4.78819764705882,17.9327012964062,17265625,956740,0,0.693147180559945,1.09861228866811,1.6094379124341,6.85856503479136,1.7558209559158,2.94089065426973,16.664228146475,13.7712879963976,-Inf,0,0.693147180559945,1.38629436111989,6.85751406254539,1.56615406651351,2.88662593418373,16.6642280885565,13.7712869511821,,-Inf,-0.366512920581664,0.326634259978281,1.92534499450858,0.448622974921934,1.06008832324677,2.81326439136839,2.62258576888045
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr3:60000-66170270,0,1,2,4,1627,4.97214453972129,20.3029371135749,66110270,3768077,0,0.693147180559945,1.09861228866811,1.6094379124341,7.39510754656249,1.78710608228447,3.05884495586516,18.0068346785299,15.1420756151011,-Inf,0,0.693147180559945,1.38629436111989,7.39449310721904,1.60385124396632,3.0107655609796,18.0068346634037,15.1420753497138,,-Inf,-0.366512920581664,0.326634259978281,2.00073554847455,0.472407764474266,1.10219438561793,2.89075138934945,2.7174773158749
ATAC_JV_adipose/samples/AC1/MSC91/problems/chr4:75452279-190000000,0,0,2,4,1141,3.43458379237418,13.16673142201,114547721,4942198,0,0,1.09861228866811,1.6094379124341,7.04053639021596,1.48943376521886,2.65089635821723,18.5565020801536,15.4133209318183,-Inf,-Inf,0.693147180559945,1.38629436111989,7.03966034986208,1.23389575162974,2.57769330135422,18.5565020714236,15.4133207294792,,,-0.366512920581664,0.326634259978281,1.95155992324786,0.210176441873827,0.946894929772682,2.92082024361678,2.73523211797158
ATAC_JV_adipose/samples/AC1/MSC91/problems/chrX:37148256-49242997,0,1,2,4,867,4.16180255534203,15.5047258287058,12094741,614187,0,0.693147180559945,1.09861228866811,1.6094379124341,6.76619171466035,1.64128585092173,2.80364675375887,16.3082813706702,13.3280563491881,-Inf,0,0.693147180559945,1.38629436111989,6.76503897678054,1.42594828699559,2.74114486962959,16.3082812879896,13.3280547210208,,-Inf,-0.366512920581664,0.326634259978281,1.9117680231406,0.354837056955568,1.00837566876222,2.79167303327463,2.58987119113491
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr10:18024675-38818835,0,2,4,7,708,5.9957936266721,11.6604765242016,20794160,1614017,0,1.09861228866811,1.6094379124341,2.07944154167984,6.56385552653213,1.94530905796084,2.53848505614996,16.8501827841081,14.2942372801662,-Inf,0.693147180559945,1.38629436111989,1.94591014905531,6.56244409369372,1.7910581611477,2.45620504837213,16.8501827360177,14.2942366605942,,-0.366512920581664,0.326634259978281,0.665729810578276,1.88136310882526,0.582806596670624,0.898617495550772,2.82436150160709,2.65985642529947
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr10:51448845-125869472,0,2,5,8,1020,6.63284654938476,13.5456914741642,74420627,6268518,0,1.09861228866811,1.79175946922805,2.19722457733622,6.92853781816467,2.03246084903568,2.67729483115158,18.1252437194389,15.6510506805618,-Inf,0.693147180559945,1.6094379124341,2.07944154167984,6.92755790627832,1.8920340558547,2.60606852437536,18.1252437060018,15.6510505210345,,-0.366512920581664,0.475884995327111,0.732099368086445,1.93550735661985,0.637652470390893,0.957842773205516,2.89730564649872,2.75053804067801
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr11:69774695-87688378,0,3,5,9,888,7.26432035221344,15.1781624119597,17913683,1630782,0,1.38629436111989,1.79175946922805,2.30258509299405,6.7900972355139,2.11194749585466,2.78366233360828,16.7010754480269,14.3045708255413,-Inf,1.09861228866811,1.6094379124341,2.19722457733622,6.78897174299217,1.98297474167753,2.71985771140936,16.7010753922037,14.3045702123387,,0.0940478276166991,0.475884995327111,0.787195008176644,1.91529949313559,0.68459811202715,1.00057956695773,2.81547311209219,2.66057908147461
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:145739-7189876,0,3,6,10,953,9.10004816771735,18.3933222342269,7044137,770080,0,1.38629436111989,1.94591014905531,2.39789527279837,6.86066367144829,2.31254019291677,2.96492879208322,15.7677063395477,13.5542509831025,-Inf,1.09861228866811,1.79175946922805,2.30258509299405,6.8596149036542,2.20827970666455,2.9119876766899,15.7677061975857,13.5542496845369,,0.0940478276166991,0.583198080782659,0.834032445247956,1.92565130366853,0.792213799134777,1.06883589841955,2.75796393684994,2.60670012800927
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:66500000-109373470,0,2,4,7,742,5.56529791033942,11.1842690800455,42873470,3108146,0,1.09861228866811,1.6094379124341,2.07944154167984,6.61069604471776,1.88179788529935,2.50014570005398,17.5737638010069,14.9495372866485,-Inf,0.693147180559945,1.38629436111989,1.94591014905531,6.60934924316738,1.71655051614992,2.41450824457663,17.5737637776825,14.9495369649133,,-0.366512920581664,0.326634259978281,0.665729810578276,1.88848519866415,0.540316763223267,0.881495640935956,2.86640709540385,2.70468032711045
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr14:19050000-107289540,0,2,5,8,1179,6.44026554308873,13.8396461982474,88239540,7254954,0,1.09861228866811,1.79175946922805,2.19722457733622,7.07326971745971,2.00690653948345,2.69730239636658,18.2955657311734,15.7971952416623,-Inf,0.693147180559945,1.6094379124341,2.07944154167984,7.07242190053737,1.86256977266506,2.62753738615232,18.2955657198406,15.7971951038255,,-0.366512920581664,0.475884995327111,0.732099368086445,1.9562029814373,0.62195713240349,0.966047052460251,2.90665872009425,2.75983239919914
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr16:46510000-88389383,0,3,5,9,809,7.49169523342787,14.9804139467876,41879383,3935642,0,1.38629436111989,1.79175946922805,2.30258509299405,6.69703424766648,2.13908865452859,2.77136384405692,17.5503042351669,15.1855848318212,-Inf,1.09861228866811,1.6094379124341,2.19722457733622,6.69579891705849,2.01379510482062,2.70674361100418,17.5503042112888,15.185584577733,,0.0940478276166991,0.475884995327111,0.787195008176644,1.90148030242838,0.70002105367937,0.995746292812323,2.86507128373822,2.72034659480862
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr1:206482221-223747846,0,2,5,8,677,6.3730418678733,12.4088618668883,17265625,1410220,0,1.09861228866811,1.79175946922805,2.19722457733622,6.5191472879404,1.9978303575311,2.5959158217222,16.664228146475,14.159256987661,-Inf,0.693147180559945,1.6094379124341,2.07944154167984,6.51767127291227,1.85207688588116,2.5184108840429,16.6642280885565,14.159256278552,,-0.366512920581664,0.475884995327111,0.732099368086445,1.87451714540809,0.616307650416882,0.923628101040257,2.81326439136839,2.65036856418508
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr1:521368-2634220,0,4,9,14,4343,13.220181536615,37.4179545287802,2112852,301400,0,1.6094379124341,2.30258509299405,2.70805020110221,8.37655086161377,2.65466219058158,3.64852491617248,14.5635497248454,12.6161968830191,-Inf,1.38629436111989,2.19722457733622,2.63905732961526,8.37632063253482,2.58174456629711,3.62215065683934,14.5635492515516,12.6161935651745,,0.326634259978281,0.787195008176644,0.970421781277365,2.12540875274661,0.948465358908347,1.28706795352697,2.67852178033902,2.53498119237551
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr22:20700000-50364777,0,4,7,11,1067,9.43285631306111,19.2213017910067,29664777,3363825,0,1.6094379124341,2.07944154167984,2.484906649788,6.97354301952014,2.34496008703991,3.00673659287536,17.2054709740804,15.0285895745993,-Inf,1.38629436111989,1.94591014905531,2.39789527279837,6.97260625130175,2.24419894718248,2.95601913231024,17.2054709403704,15.0285892773187,,0.326634259978281,0.665729810578276,0.874591382923689,1.94198907902681,0.808348641120312,1.08384347542977,2.84522741117186,2.70995433890188
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr2:162200000-234003741,0,2,4,7,756,5.76768585079711,11.4145192600759,71803741,5374259,0,1.09861228866811,1.6094379124341,2.07944154167984,6.62936325343745,1.91215920438223,2.51886669570342,18.0894471496521,15.4971314480814,-Inf,0.693147180559945,1.38629436111989,1.94591014905531,6.62804137617953,1.7522709343519,2.43488616434028,18.0894471357252,15.4971312620093,,-0.366512920581664,0.326634259978281,0.665729810578276,1.89130934217904,0.560912623453141,0.889900005684162,2.89532873706761,2.74065492692544
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr3:60000-66170270,0,3,5,8,882,6.81312150139456,13.1698747458358,66110270,5763179,0,1.38629436111989,1.79175946922805,2.19722457733622,6.78332520060396,2.05580456407692,2.65111821427296,18.0068346785299,15.5669999636635,-Inf,1.09861228866811,1.6094379124341,2.07944154167984,6.78219205600679,1.9188503853907,2.5779320051432,18.0068346634037,15.5669997901481,,0.0940478276166991,0.475884995327111,0.732099368086445,1.91430036179361,0.651726249103759,0.946987529127742,2.89075138934945,2.74515327557315
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr4:75452279-190000000,0,2,4,6,767,5.05490333587693,9.06837177451572,114547721,7765824,0,1.09861228866811,1.6094379124341,1.94591014905531,6.64378973314767,1.8008684125303,2.30939900294368,18.5565020801536,15.8652432548968,-Inf,0.693147180559945,1.38629436111989,1.79175946922805,6.64248680136726,1.62035872981224,2.20479273031785,18.5565020714236,15.8652431261274,,-0.366512920581664,0.326634259978281,0.583198080782659,1.89348641165208,0.482647562886184,0.790633504624695,2.92082024361678,2.76413074960273
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr6:60000-58087659,0,2,4,8,859,6.34062751006378,13.2904683606854,58027659,4638836,0,1.09861228866811,1.6094379124341,2.19722457733622,6.75693238924755,1.99342433080651,2.65959276682003,17.8764303513834,15.3499742462336,-Inf,0.693147180559945,1.38629436111989,2.07944154167984,6.75576892198425,1.84697773990205,2.58704711369074,17.8764303341502,15.3499740306623,,-0.366512920581664,0.326634259978281,0.732099368086445,1.9103967949835,0.613550649115268,0.950517114746891,2.88348310407247,2.73111378221825
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:48135599-86500000,0,2,4,7,838,5.21936516094699,8.83524266120828,38364401,2705130,0,1.09861228866811,1.6094379124341,2.07944154167984,6.73221070646721,1.82766783738576,2.28597212476575,17.4626405563487,14.8106608979256,-Inf,0.693147180559945,1.38629436111989,1.94591014905531,6.73101810048208,1.65237577782182,2.17874857129242,17.4626405302829,14.8106605282576,,-0.366512920581664,0.326634259978281,0.665729810578276,1.90672641014724,0.502214117646913,0.778750662105426,2.86006377209732,2.69534722743759
ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:87000000-142766515,0,2,4,7,774,5.98010008335647,11.2324154106889,55766515,4345537,0,1.09861228866811,1.6094379124341,2.07944154167984,6.65286302935335,1.94306325526124,2.50408942902859,17.8366841755519,15.2846601294998,-Inf,0.693147180559945,1.38629436111989,1.94591014905531,6.65157187358973,1.78843730416973,2.41880383116942,17.83668415762,15.2846598993787,,-0.366512920581664,0.326634259978281,0.665729810578276,1.89485319870469,0.581342224123309,0.883273133328937,2.88125724427245,2.72684970448214
