sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.0200163662713,9.08910183770527,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.08910183770527,9.10119528760385,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.10119528760385,9.10399996755207,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.10399996755207,9.1044781200251,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.1044781200251,9.1044889928633,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.1044889928633,9.10773357072238,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.10773357072238,9.12024173067441,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.12024173067441,9.15867547007631,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.15867547007631,9.29157263836369,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.29157263836369,9.64796513782509,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,9.64796513782509,10.1612995553848,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,10.1612995553848,10.6267707563123,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,10.6267707563123,10.8664863303534,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,10.8664863303534,10.9824593957344,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,10.9824593957344,11.0021589070434,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.0021589070434,11.0089331379952,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.0089331379952,11.026148649986,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.026148649986,11.0627107730446,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.0627107730446,11.2645468827038,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.2645468827038,11.4318116077743,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.4318116077743,11.4803043208849,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.4803043208849,11.5043269247209,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.5043269247209,11.5049277820434,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.5049277820434,11.5265193543593,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.5265193543593,11.7349122310952,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,11.7349122310952,12.3771851059155,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,12.3771851059155,14.048095757441,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:149509645-205922707,14.048095757441,Inf,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,-Inf,1.81060203034421,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,1.81060203034421,5.60663467267588,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,5.60663467267588,7.44158197516781,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,7.44158197516781,8.89343777648094,5,3,1,0,5,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,8.89343777648094,9.63230154342495,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,9.63230154342495,10.0826544513239,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.0826544513239,10.2610124927133,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.2610124927133,10.2660754287819,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.2660754287819,10.267283425233,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.267283425233,10.2927615038389,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.2927615038389,10.3197967292414,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.3197967292414,10.3676727299986,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.3676727299986,10.4758004668266,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.4758004668266,10.9894240780431,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,10.9894240780431,11.5282273393236,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,11.5282273393236,11.8652288792475,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,11.8652288792475,12.0875281770754,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,12.0875281770754,12.1695755350974,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,12.1695755350974,12.174283635518,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,12.174283635518,12.1766609114237,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,12.1766609114237,12.2175012039075,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,12.2175012039075,13.4299812990662,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr1:30028082-91800000,13.4299812990662,Inf,5,0,1,1,5,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,-Inf,1.77460090058259,8,8,5,0,8,8
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,1.77460090058259,5.65533541517687,8,8,5,0,8,8
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,5.65533541517687,7.18545854828987,8,7,5,0,8,7
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,7.18545854828987,7.64764724716573,8,4,5,0,8,4
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,7.64764724716573,7.81897174650351,8,3,5,0,8,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,7.81897174650351,7.94646817689471,8,3,5,0,8,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,7.94646817689471,8.07977674098039,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.07977674098039,8.23218890144656,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.23218890144656,8.36523986082856,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.36523986082856,8.43541604852436,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.43541604852436,8.47432896891963,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.47432896891963,8.49058123481605,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.49058123481605,8.4941086438809,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.4941086438809,8.49625446187385,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.49625446187385,8.4967369158296,8,2,5,0,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.4967369158296,8.49814640849007,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.49814640849007,8.50482059616073,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.50482059616073,8.51945518799113,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.51945518799113,8.53864214679,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.53864214679,8.55356218159703,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.55356218159703,8.56846959851855,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.56846959851855,8.58219821554819,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.58219821554819,8.59329344394644,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.59329344394644,8.60617748515595,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.60617748515595,8.6188593043545,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.6188593043545,8.63259130454651,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.63259130454651,8.65264642541993,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.65264642541993,8.66901382652235,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.66901382652235,8.67397044546157,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.67397044546157,8.67609445367719,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.67609445367719,8.67663491679966,8,1,5,0,8,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.67663491679966,8.6787330389832,8,0,5,2,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.6787330389832,8.6889613404339,8,0,5,2,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.6889613404339,8.70650061601722,8,0,5,2,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.70650061601722,8.81410036879761,8,0,5,2,8,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,8.81410036879761,9.01633227244742,8,0,5,3,8,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,9.01633227244742,9.36411796774496,8,0,5,3,8,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,9.36411796774496,10.1788941501957,8,0,5,3,8,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,10.1788941501957,11.6831573624576,8,2,5,4,8,6
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,11.6831573624576,12.7185604187401,8,2,5,4,8,6
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,12.7185604187401,12.7605573141942,8,2,5,4,8,6
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,12.7605573141942,12.7617386740397,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,12.7617386740397,12.7631419044769,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,12.7631419044769,12.8938423998928,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,12.8938423998928,13.0715596372219,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,13.0715596372219,13.5221781360926,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,13.5221781360926,14.8738068227729,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270,14.8738068227729,Inf,8,0,5,5,8,5
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,-Inf,1.80344696102384,9,9,1,0,9,9
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,1.80344696102384,5.6565149679986,9,9,1,0,9,9
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,5.6565149679986,7.5293179560363,9,9,1,0,9,9
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,7.5293179560363,8.97024662221117,9,2,1,0,9,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,8.97024662221117,9.46722603762281,9,2,1,1,9,3
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,9.46722603762281,10.3436845533349,9,1,1,1,9,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,10.3436845533349,11.5187157927795,9,1,1,1,9,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,11.5187157927795,11.9539844307443,9,1,1,1,9,2
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,11.9539844307443,11.9574100779202,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,11.9574100779202,11.9975014311487,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,11.9975014311487,12.0362228786469,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,12.0362228786469,12.1399022342513,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,12.1399022342513,12.2760588763996,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,12.2760588763996,12.6432179998328,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,12.6432179998328,13.0948448830187,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,13.0948448830187,13.4573102519116,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,13.4573102519116,13.7535215748844,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,13.7535215748844,14.1906412516932,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,14.1906412516932,14.7188193698958,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,14.7188193698958,15.2326402938598,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,15.2326402938598,15.4600908799284,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,15.4600908799284,15.7285878395746,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961,15.7285878395746,Inf,9,0,1,1,9,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,-Inf,2.33968909353097,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,2.33968909353097,6.17671406746296,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,6.17671406746296,7.96899962483042,5,2,1,0,5,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,7.96899962483042,8.70725450301995,5,3,1,0,5,3
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,8.70725450301995,9.04724883821363,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,9.04724883821363,9.42494013772922,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,9.42494013772922,9.92006750455924,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,9.92006750455924,10.632568954017,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,10.632568954017,12.6821612652554,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,12.6821612652554,13.251147605039,5,1,1,1,5,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,13.251147605039,14.7245741718684,5,0,1,1,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:13607162-16800000,14.7245741718684,Inf,5,0,1,1,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,-Inf,1.77850019481545,6,6,2,0,6,6
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,1.77850019481545,5.75952534675386,6,6,2,0,6,6
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,5.75952534675386,7.47800479670249,6,5,2,0,6,5
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,7.47800479670249,8.17893558652284,6,3,2,0,6,3
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.17893558652284,8.63421175443787,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.63421175443787,8.84700851849226,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.84700851849226,8.869937769736,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.869937769736,8.88257184703479,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.88257184703479,8.88602103298393,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.88602103298393,8.88768524240502,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.88768524240502,8.88846639494348,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.88846639494348,8.88886540208452,6,1,2,0,6,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.88886540208452,8.91427775701818,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.91427775701818,8.99703341437687,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,8.99703341437687,9.15976924021456,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,9.15976924021456,9.72082211859411,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,9.72082211859411,10.5110812576328,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,10.5110812576328,10.823406641284,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,10.823406641284,10.8420247219878,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,10.8420247219878,10.8612606920798,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,10.8612606920798,10.8632526684991,6,0,2,0,6,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,10.8632526684991,10.9017586015584,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,10.9017586015584,11.0306896229376,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,11.0306896229376,11.2698805790421,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,11.2698805790421,11.8401488117105,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,11.8401488117105,12.3660318147018,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.3660318147018,12.4692934272167,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.4692934272167,12.481415219847,6,1,2,1,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.481415219847,12.4988998949923,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.4988998949923,12.5354871655174,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.5354871655174,12.6476132458095,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.6476132458095,12.9653368351863,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,12.9653368351863,14.3297882353836,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:149509645-205922707,14.3297882353836,Inf,6,0,2,2,6,2
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,-Inf,1.82691879343219,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,1.82691879343219,5.64335785337693,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,5.64335785337693,7.63730468547171,5,5,1,0,5,5
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,7.63730468547171,9.30615271972507,5,3,1,0,5,3
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.30615271972507,9.8442560848419,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.8442560848419,9.92273311597969,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.92273311597969,9.94438016041937,5,1,1,0,5,1
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.94438016041937,9.96005917174035,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.96005917174035,9.97045021996145,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,9.97045021996145,10.0174004238087,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,10.0174004238087,10.2224575882284,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,10.2224575882284,10.6705891152131,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,10.6705891152131,11.4336273614413,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,11.4336273614413,11.9550555241317,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,11.9550555241317,12.2080686982706,5,0,1,0,5,0
H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr1:30028082-91800000,12.2080686982706,12.2112954870625,5,0,1,1,5,1
