sequenceID,min.log.lambda,max.log.lambda
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr1:30028082-91800000,7.37561474413553,9.95015356759468
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:60000-66170270,7.65301525150387,8.45337821674118
H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961,9.27100549947541,10.035391824692
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr1:13607162-16800000,13.1050729269278,13.3969069929761
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr1:149509645-205922707,10.1795646936152,12.4454969130991
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr1:30028082-91800000,10.4076948401909,11.4658271869506
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:60000-66170270,9.30616457846942,10.3988092511988
H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:93504854-194041961,11.5400005053804,12.9889834117627
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr1:13607162-16800000,11.3486676004108,Inf
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr1:149509645-205922707,8.03756411880953,8.9892875890152
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr1:30028082-91800000,13.6796616345411,Inf
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:60000-66170270,7.23536349436261,7.76300245890204
H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:93504854-194041961,8.64603236008758,9.2973418123673
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr1:13607162-16800000,8.12556172549816,9.33741759577894
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr1:149509645-205922707,7.81586655256005,8.17255293182946
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr1:30028082-91800000,10.6770022811394,11.2056265609066
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:60000-66170270,9.00046872159563,10.0184536496915
H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:93504854-194041961,9.93748041813535,10.2384664339895
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr1:13607162-16800000,10.0671785020002,Inf
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr1:149509645-205922707,7.64507487665624,9.31361481564803
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr1:30028082-91800000,9.44845160317875,10.782157626901
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:60000-66170270,9.13888819760953,10.0310385553765
H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:93504854-194041961,9.74979704268207,10.559903805272
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr1:13607162-16800000,13.5574094459342,Inf
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr1:149509645-205922707,7.90001034317513,9.8404569400152
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr1:30028082-91800000,8.32282829758692,8.78702039921159
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:60000-66170270,8.56781470633982,10.254409786434
H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:93504854-194041961,8.42117552878841,11.5049258674437
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr1:13607162-16800000,8.3472803483523,11.7659506907904
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr1:149509645-205922707,7.87505614523436,10.7705673852202
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr1:30028082-91800000,8.81872482535662,11.2116016762522
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:60000-66170270,9.13421488863493,10.5115967807019
H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:93504854-194041961,8.84541759083634,11.4609753860748
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr1:13607162-16800000,7.79246577479804,10.9946750807867
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr1:149509645-205922707,7.60130668648945,9.88333558236327
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr1:30028082-91800000,8.15953607726657,10.636976010035
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:60000-66170270,6.96489559673042,7.65086779071457
H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:93504854-194041961,8.80210122334633,8.89736157651288
